291	958360	TOYOTA MOTOR NORTH AMERICA, INC.	TOYOTA	CAMRY	1991			N	0	0	SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS	GRANADA HILL	CA	JT2FV21E7M3	19950106	19950106			BRAKES HAS SEVERE GRINDING AND HAS EXCESSIVE STOPPING DISTANCE.PROBLEM BEGAN AT 29,000.  TT	EVOQ																									V	
292	958386	MAZDA NORTH AMERICAN OPERATIONS	MAZDA	626	1986		19941229	N	0	0	FUEL SYSTEM, GASOLINE:STORAGE:TANK ASSEMBLY	GENOA       	00		19950106	19950106			GAS TANK RUSTED FROM OUTSIDE IN, RESULTING IN LEAKAGE.  TT	EVOQ																									V	
293	958381	GENERAL MOTORS CORP.	CHEVROLET	CAPRICE	1991	Y	19941229	N	1	0	SERVICE BRAKES, HYDRAULIC:ANTILOCK	NEW BRUNSWIC	NJ	1G1BL5379MW	19950106	19950106			ABS BRAKE FAILURE, MAKING A LEFT TURN BRAKE LOCKUP AND VEHICLE SKIDDED IMPACT 12:00 POSITION SPEED UNKNOWN.  TT	EVOQ																									V	
294	958376	GENERAL MOTORS CORP.	CHEVROLET	BERETTA	1988		19941111	N	0	0	ELECTRICAL SYSTEM:WIRING:INTERIOR/UNDER DASH	BURKE       	VA	1G1LV13T9MY	19950106	19950106		1	SMOKE COMING FROM THE STEERING COLUMN DUE TO A SHORT.  TT	EVOQ																									V	
295	958376	GENERAL MOTORS CORP.	CHEVROLET	BERETTA	1988		19941111	N	0	0	EXTERIOR LIGHTING:TURN SIGNAL:SWITCH	BURKE       	VA	1G1LV13T9MY	19950106	19950106		1	TURN SIGNAL SWITCH FAILURE.  *AK	EVOQ																									V	
296	958377	FORD MOTOR COMPANY	FORD	TAURUS	1992				0	0	COMMUNICATIONS:HORN ASSEMBLY	WASHINGTON  	DC		19950106	19950106			WHILE ON ROAD HARD TO FIND HORN BUTTON.  TT	EVOQ																									V	
297	958385	TOYOTA MOTOR NORTH AMERICA, INC.	TOYOTA	CAMRY	1992		19940116	N	3	0	STRUCTURE:BODY:HATCHBACK/LIFTGATE:SUPPORT DEVICE 	HOCKESSIN   	DE	4T1SK12E7NU	19950106	19950106		2	TRUNK LID SPRINGS ARE NOT STRONG ENOUGH TO HOLD LID OPEN ON MILDLY WINDY DAYS.  TT	EVOQ																									V	
298	958379	MITSUBISHI MOTORS NORTH AMERICA, INC.	MITSUBISHI	3000GT	1995		19950105	N	0	0	VEHICLE SPEED CONTROL	ISSAKUAH    	WA	JA3AN74K4SY	19950106	19950106			5 SPEED MANUAL TRANSMISSION FAILURE, SUDDEN ACCELERATION WHEN SHIFTING GEARS.  TT	EVOQ																									V	
299	958379	MITSUBISHI MOTORS NORTH AMERICA, INC.	MITSUBISHI	3000GT	1995		19950105	N	0	0	POWER TRAIN:MANUAL TRANSMISSION	ISSAKUAH    	WA	JA3AN74K4SY	19950106	19950106			5 SPEED MANUAL TRANSMISSION FAILURE, SUDDEN ACCELERATION WHEN SHIFTING GEARS.  TT	EVOQ																									V	
300	958384	DAIMLERCHRYSLER CORPORATION	DODGE	CARAVAN	1991		19950104	N	0	0	SERVICE BRAKES, HYDRAULIC:ANTILOCK	MONTCHAINN  	DE	1P4GH54R9MX	19950106	19950106			ABS, BRAKE FAILURE, ABS LIGHT CAME ON AND HAD FAILURE REPLACEMENT OF ABS SYSTEM.  TT	EVOQ																									V	
301	958367	AMERICAN SUZUKI MOTOR CORP.	SUZUKI	SIDEKICK	1992			N	0	0	SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:DIFFERENTIAL PROPORTIONAL VALVE	SAN DIEGO   	CA		19950106	19950106			(619) 686-1775 VOICE PAGER; REAR ABS BRAKES; PROPORTIONING VALVE BRAKING WITH 90-100% ON FRONT ONLY. ROTORS AND SHOES REPLACED EVERY 10-20,000 MILES. LIST INFO.	EVOQ																									V	
302	958333	FORD MOTOR COMPANY	FORD	ESCORT	1985			N	0	0	ENGINE AND ENGINE COOLING:COOLING SYSTEM	BROOMALL    	PA		19950106	19950106			IMPROPER CONNECTION OF THE COOLING SYSTEM TO ENGINE BLOCK. WATER COMES OUT OF GASKET LEAKS EXTENSIVELY. PLEASE DESCRIBE DETAILS.  TT	EVOQ																									V	
303	958331	GENERAL MOTORS CORP.	CHEVROLET	LUMINA	1990		19921010	N	0	0	SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS	HIGHLAND    	MI		19950106	19950106			HAVE HAD PROBLEM WITH REDUCTION IN BRAKE EFFECTIVENESS FOR MORE THAN 3 YEARS.  TT	EVOQ																									V	
304	958332	GENERAL MOTORS CORP.	CHEVROLET	S10	1990	Y	19941026	N	0	0	SERVICE BRAKES, HYDRAULIC:ANTILOCK	BLANCHARD   	LA	1GCCS14Z1R8	19950106	19950106			ABS, BRAKE FAILURE, WHEN MAKING A LEFT HAND TURN EXPERIENCE LOSS OF EFFECTIVENESS AND COMPLETE FAILURE IMPACT 10:00 POSITION SPEED 35 MPH.  TT	EVOQ																									V	
305	958373	GERRY 	GERRY	CHILD SAFETY SEAT	9999		19941003	N	0	0	CHILD SEAT	HARRAH      	OK		19950106	19950106			MODEL #690 HARD TO LATCH.  TT	EVOQ																									C	
306	958378	GENERAL MOTORS CORP.	OLDSMOBILE	CUTLASS	1990		19941207	N	0	0	SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:DISC	LAFAYETTE   	IN	1G3WR54TGLD	19950106	19950106		4	REAR DISC BRAKES WEAR EXCESSIVELY DUE TO LOCK UP OF BRAKING MECHANISMS.  TT	EVOQ																									V	
307	958347	GENERAL MOTORS CORP.	PONTIAC	BONNEVILLE	1992			N	0	0	SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:DRUM:WHEEL CYLINDERS	SCIOTA      	PA	1G2HX53L7N1	19950106	19950106			REAR BRAKE SPRINGS BREAKS DOWN WITH WEAR AND TEAR PREMATURELY.2ND TIME REPLACED.  TT	EVOQ																									V	
308	958355	FORD MOTOR COMPANY	FORD	E350	1987		19941030	N	0	0	SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:DISC:ROTOR	BUCKEYE     	AZ	1FDKE30L3HF	19950106	19950106		1	VEHICLE HAS FRONT ROTORS BOTH CRACKED, POSSIBLY METAL FATIGUE.  TT	EVOQ																									V	
309	958356	GENERAL MOTORS CORP.	CHEVROLET	CORSICA	1990			N	0	0	SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:DISC	OCEANSIDE   	CA		19950106	19950106			FRONT BRAKES WEAR PREMATURELY.  TT	EVOQ																									V	
310	958358	GENERAL MOTORS CORP.	CHEVROLET	LUMINA	1990		19941225	N	0	0	SERVICE BRAKES, HYDRAULIC:ANTILOCK	CLYDE       	NC	2G1WL54T0L1	19950106	19950106		1	ABS BRAKING SYSTEM FAILS INTERMITTENTLY WITH NO WARNING WITH SOFT PEDAL.  TT	EVOQ																									V	
311	958359	GERRY 	GERRY	CHILD SAFETY SEAT	9999			N	0	0	CHILD SEAT	OKEMOS      	MI		19950106	19950106			CHILD SEATS LOCKING MECHANISM IS DIFFICULT TO LATCH.  TT	EVOQ																									C	
312	958389	GENERAL MOTORS CORP.	CHEVROLET	C15	1988		19941204	N	0	0	VISIBILITY:DEFROSTER/DEFOGGER SYSTEM:WINDSHIELD:HEATER CORE	PEABODY     	MA	2GCEK19KXJ1	19950106	19950106			HEATING CORE RUPTURED AND SENT BOILING COOLANT INTO CAB.  TT	EVOQ																									V	
313	958322	GENERAL MOTORS CORP.	CHEVROLET	CORSICA	1991	Y	19941216	N	1	0	AIR BAGS:FRONTAL	BETHEL      	OH	1G1LT53T0MY	19950106	19950106		1	FRONTAL COLLISION IMPACT 12:00 POSITION SPEED 35MPH, HIT ANOTHER VEHICLE AIR BAG DID NOT DEPLOY.  TT	EVOQ																									V	
314	958323	HONDA (AMERICAN HONDA MOTOR CO.)	HONDA	ACCORD	1994		19941115	N	0	0	STRUCTURE:BODY:DOOR 	RESTON      	VA	1HGCD5633RA	19950106	19950106		1	ALL FOUR VEHICLE WINDOWS DO NOT OPERATE IN COLD WEATHER.  TT	EVOQ																									V	
315	958323	HONDA (AMERICAN HONDA MOTOR CO.)	HONDA	ACCORD	1994		19941115	N	0	0	WHEELS	RESTON      	VA	1HGCD5633RA	19950106	19950106		1	WHEELS SKID WHEN BRAKING.  *AK	EVOQ																									V	
316	958323	HONDA (AMERICAN HONDA MOTOR CO.)	HONDA	ACCORD	1994		19941115	N	0	0	VISIBILITY:DEFROSTER/DEFOGGER SYSTEM	RESTON      	VA	1HGCD5633RA	19950106	19950106		1	DEFOGGER SYSTEM IS VERY POOR.  *AK	EVOQ																									V	
317	958327	ISUZU MANUFACTURING SERVICES OF AMERICA 	ISUZU	PICKUP TRUCK	1988		19891010	N	0	0	FUEL SYSTEM, GASOLINE:FUEL INJECTION SYSTEM:INJECTORS	MANCHESTER  	NH	JAACL11E657	19950106	19950106			FUEL INJECTOR LEAKING CAUSING A STRONG GAS SMELL INSIDE THE PASSENGER COMPARTMENT.  TT	EVOQ																									V	
318	958372	GENERAL MOTORS CORP.	GEO	STORM	1991		19941119	N	0	0	ENGINE AND ENGINE COOLING:EXHAUST SYSTEM:MANIFOLD/HEADER/MUFFLER/TAIL PIPE	SALEM       	OH	J81RF2363M7	19950106	19950106		1	EXHAUST MANIFOLD IS CRACKED. VEHICLE HESITATES, BUCKS AND JERKS.  TT	EVOQ																									V	
319	958363	GENERAL MOTORS CORP.	CHEVROLET	S10	1994			N	0	0	SERVICE BRAKES, HYDRAULIC:ANTILOCK	JACKSON     	MI	1GCCS14V2RK	19950106	19950106			ABS BRAKING SYSTEM LOCKS UPS IN INCLEMENT WEATHER CONDITIONS.(EA94-038).  TT	EVOQ																									V	
320	958324	FORD MOTOR COMPANY	MERCURY	LYNX	1986		19950106	N	0	0	VISIBILITY:WINDSHIELD	ROCHESTER   	NY	1MEBP5193GT	19950106	19950106			CAR WAS IN THE CAR WASH FRONT DRIVER SIDE WINDOW BLEW OUT.  TT	EVOQ																									V	
321	958371	DAIMLERCHRYSLER CORPORATION	DODGE	COLT VISTA	1991			N	0	0	POWER TRAIN:MANUAL TRANSMISSION	CLINTON     	TN		19950106	19950106			5 SP-TRANSMISSION; INTERMITTENTLY WHILE DRIVING VEHICLE WILL LOSE TRACTION/POWER AND MAY RETURN. PLEASE DESCRIBE DETAILS.  TT	EVOQ																									V	
322	958383	DAIMLERCHRYSLER CORPORATION	CHRYSLER	LEBARON	1990		19950106	N	0	0	SUSPENSION:REAR	LARGO       	FL	1C3XA5634LF	19950106	19950106		1	REAR AXLE SWAY BAR SEEMS TO BE STRUCTURALLY WEAK, WHICH IF BROKEN COULD RESULT IN LOSE OF CONTROL OF STEERING.  TT	EVOQ																									V	
323	958351	FORD MOTOR COMPANY	FORD	F-250	1995	Y	19941226	N	1	0	AIR BAGS:FRONTAL	AUBURN      	GA	1FTHE24H4SH	19950106	19950106		1	AT 12:00 POSITION AT 75MPH DRIVERS SIDE AIRBAG DID NOT DEPLOY, RESULTING IN AN INJURY.  TT	EVOQ																									V	
324	958341	Volvo Cars of N.A., LLC	VOLVO	940	1994		19941215	N	0	0	ENGINE AND ENGINE COOLING:COOLING SYSTEM	SACRAMENTO  	CA	YV1JS8318R1	19950106	19950106		1	ENGINE OVERHEATED, CAUSING VEHICLE TO STALL.   *AK	EVOQ																									V	
325	958345	General Motors LLC	GMC	SONOMA	1994			N	0	0	SERVICE BRAKES, HYDRAULIC:ANTILOCK	RICHMOND    	VA		19950106	19950106			ABS BRAKING SYSTEM INTERMINTTENTLY FAILS WITH SOFT PEDAL.(EA94-038).  TT	EVOQ																									V	
326	958374	MAZDA MOTOR CORP	MAZDA	MPV	1994	Y	19950104	N	0	0	AIR BAGS:FRONTAL	STANTON ISLA	NY	JM3LV5223R0	19950106	19950106			AIRBAG DID NOT DEPLOY UPON HEAD ON COLLISION AT 55MPH.  TT	EVOQ																									V	
327	958380	Ford Motor Company	FORD	MUSTANG	1995		19950101	N	0	0	POWER TRAIN:AUTOMATIC TRANSMISSION	ORLANDO     	FL	1FALP42T5SF	19950106	19950106		1	TRANSMISSION FAILED WHEN SHIFTING GEARS.  TT	EVOQ																									V	
328	958329	General Motors LLC	PONTIAC	FIREBIRD	1995		19950106	N	0	0	SERVICE BRAKES, HYDRAULIC:ANTILOCK	LOS ANGELES 	CA	2G2FV22P8S2	19950106	19950106		1	ABS BRAKES WHEN APPLIED ARE SPONGY AND PEDAL GOES TO THE FLOOR.  TT	EVOQ																									V	
329	958337	Ford Motor Company	FORD	AEROSTAR	1995		19950106	N	0	0	STRUCTURE:BODY	FULLERTON   	CA		19950106	19950106			PURCHASE VAN BRAND NEW AND FOUND THAT VAN BODY DAMAGE.  TT	EVOQ																									V	
330	958349	Ford Motor Company	FORD	EXPLORER	1994		19941124	N	0	0	SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:DRUM	SEAFORD     	NY		19950106	19950106			VEHICLES ABS REAR BRAKES LOCK-UP WHEN BRAKES ARE APPLIED.  TT	EVOQ																									V	
331	958380	Ford Motor Company	FORD	MUSTANG	1995		19950101	N	0	0	ENGINE AND ENGINE COOLING:ENGINE	ORLANDO     	FL	1FALP42T5SF	19950106	19950106		1	POOR ENGINE MANAGEMENT, CAUSING VEHICLE TO RACE BETWEEN GEAR SHIFTS, ESPECIALLY WHEN VEHICLE IS AT OPERATING TEMPERATURE AND HAS BEEN PARKED.   *AK	EVOQ																									V	
332	958354	Volkswagen of America, Inc.	VOLKSWAGEN	JETTA	1995			N	0	0	POWER TRAIN:AUTOMATIC TRANSMISSION	LA JOLLA    	CA		19950106	19950106			VEHICLE SHIFTS WITH NO WARNING.  TT	EVOQ																									V	
333	958370	General Motors LLC	CADILLAC	DEVILLE	1994			N	0	0	SUSPENSION:FRONT	FALLS CHURCH	VA		19950106	19950106			MODEL CONCOURS FRONT AND REAR SUSPENSION; ANY SLIGHT BUMP OR DISFIGURE IN ROAD VEHICLE BECOME UNSTABLE. PLEASE DESCRIBE DETAILS.  TT	EVOQ																									V	
334	958370	General Motors LLC	CADILLAC	DEVILLE	1994			N	0	0	SUSPENSION:REAR	FALLS CHURCH	VA		19950106	19950106			MODEL CONCOURS FRONT AND REAR SUSPENSION; ANY SLIGHT BUMP OR DISFIGURE IN ROAD VEHICLE BECOME UNSTABLE. PLEASE DESCRIBE DETAILS.  TT	EVOQ																									V	
335	958362	General Motors LLC	CHEVROLET	CAPRICE	1994	Y	19941216	N	2	0	SEAT BELTS:FRONT:WEBBING	FRESNO      	CA	1G1BL52P6RR	19950106	19950106		1	DURING HEAD ON COLLISION, PASSENGER SEATBELT WEBBING PULLED APART.  TT	EVOQ																									V	
336	958329	General Motors LLC	PONTIAC	FIREBIRD	1995		19950106	N	0	0	EXTERIOR LIGHTING:TURN SIGNAL	LOS ANGELES 	CA	2G2FV22P8S2	19950106	19950106		1	1) UNKNOWN REASON FROM DEALERSHIP ON TURN SIGNALS. TERM CANCEL OUT USED.  TT	EVOQ																									V	
337	958357	TOYOTA MOTOR CORPORATION	TOYOTA	CAMRY	1994	Y	19941206	N	0	0	AIR BAGS:FRONTAL	PORTAGE     	MI	4T1SK12E5RU	19950106	19950106			PASSENGER SIDE AIRBAG DID NOT DEPLOY AT 12:00.  TT	EVOQ																									V	
338	958357	TOYOTA MOTOR CORPORATION	TOYOTA	CAMRY	1994	Y	19941206	N	0	0	AIR BAGS:FRONTAL	PORTAGE     	MI	4T1SK12E5RU	19950106	19950106			DRIVER SIDE AIRBAG DID NOT DEPLOY AT 12:00.  TT	EVOQ																									V	
339	958368	NISSAN NORTH AMERICA, INC.	NISSAN	240SX	1995		19941215	N	0	0	VISIBILITY:WINDSHIELD	JACKSONVILLE	FL	JN1AS44D2SW	19950106	19950106		2	REPLACED WINDSHIELD.  *AK	EVOQ																									V	
340	958368	NISSAN NORTH AMERICA, INC.	NISSAN	240SX	1995		19941215	N	0	0	AIR BAGS:FRONTAL	JACKSONVILLE	FL	JN1AS44D2SW	19950106	19950106		1	TRAVELING HIGHWAY SPEED FRONT TIRE BLEW OUT.  THIS ACTIVATED THE DRIVERS AIR BAG WHICH WAS QUOTED BY DEALER REVIEWING BLACK BOX. VEHICLE HAS NO BODY DAMAGE.  TT	EVOQ																									V	
341	958368	NISSAN NORTH AMERICA, INC.	NISSAN	240SX	1995		19941215	N	0	0	TIRES	JACKSONVILLE	FL	JN1AS44D2SW	19950106	19950106		1	TRAVELING HIGHWAY SPEED FRONT TIRE BLEW OUT.  TT	EVOQ																									V	
342	958368	NISSAN NORTH AMERICA, INC.	NISSAN	240SX	1995		19941215	N	0	0	UNKNOWN OR OTHER	JACKSONVILLE	FL	JN1AS44D2SW	19950106	19950106		2	REPLACED INSTRUMENT PANEL.  *AK	EVOQ																									V	
343	958423	HONDA (AMERICAN HONDA MOTOR CO.)	HONDA	CIVIC	1995		19941215	N	0	0	TIRES:TREAD/BELT	LAKE GROVE  	NY		19950109	19950109			ORIGINAL EQUIPMENT TIRE PERFORMS POORLY GOODYEARS HYDROPLANE, SKID, AND SLIP IN POOR WEATHER CONDITIONS.  TT	EVOQ																									V	
344	958413	Chrysler Group LLC	PLYMOUTH	ACCLAIM	1995		19950109	N	0	0	PARKING BRAKE:CONVENTIONAL	PHILADELPHIA	PA	1P3AA46K0SF	19950109	19950109		1	EMERGENCY BRAKING SYSTEM IS COMPLETELY INOPERATIVE.  TT	EVOQ																									V	
345	958522	Ford Motor Company	MERCURY	SABLE	1994		19950104	N	0	0	WHEELS	NORTH VILLE 	MI	1MELM5345RG	19950109	19950109		1	PURCHASED NEW  CAR, WAS DRIVING TO WORK, STOPPPED AT LIGHT AND THE FRONT LEFT DRIVE SIDE WHEELL FELL OFF.  TT	EVOQ																									V	
346	958522	Ford Motor Company	MERCURY	SABLE	1994		19950104	N	0	0	STEERING:LINKAGES	NORTH VILLE 	MI	1MELM5345RG	19950109	19950109		1	TIE ROD FAILURE.  *AK	EVOQ																									V	
347	958519	Volkswagen of America, Inc.	AUDI	100	1994		19940801	N	0	0	POWER TRAIN:AUTOMATIC TRANSMISSION	ALLEN TOWN  	PA		19950109	19950109			TRANSMISSION; WHEN DRIVING ON A WET ROAD THE TRANSMISSION DOWN SHIFT FEELS LIKE AS IF YOU WERE PRESSING DOWN ON THE BRAKE YOU CAN LOOSE CONTROL OF CAR.  TT	EVOQ																									V	
348	958446	General Motors LLC	CADILLAC	DEVILLE	1994		19950109	N	0	0	POWER TRAIN:AUTOMATIC TRANSMISSION	COOL WATER  	MI	1B7GM14X8KS	19950109	19950109			AT 50K MILES OIL AND TRANSMISSION PAN RUSTED OUT.  TT	EVOQ																									V	
349	958420	Ford Motor Company	FORD	EXPLORER	1994			N	0	0	SUSPENSION:FRONT	SEBASTOPOL  	CA		19950109	19950109			VEHICLE HAS SEVERE VIBRATION AND CAN NOT BE DRIVING AT HWY SPEEDS.  TT	EVOQ																									V	
350	958404	Ford Motor Company	LINCOLN	TOWN CAR	1994	Y	19941202	N	0	0	SERVICE BRAKES, HYDRAULIC:ANTILOCK	FORT WORTH  	TX		19950109	19950109			ABS BRAKING SYSTEM FAILED RESULTING IN AN ACCIDENT.  TT	EVOQ																									V	
351	958437	Nissan North America, Inc.	NISSAN	MAXIMA	1987		19941222	Y	0	0	ELECTRICAL SYSTEM:WIRING:FRONT UNDERHOOD	CLEARWATER  	FL	JN1HU11S8HT	19950109	19950109		1	ENGINE COMPARTMENT FIRE, DRIVING VEHICLE FOR A PERIOD 0F 10 MIN. VEHICLE WAS PARKED AND CAUGHT FIRE WITHOUT WARNING.  TT	EVOQ																									V	
352	958446	General Motors LLC	CADILLAC	DEVILLE	1994		19950109	N	0	0	ENGINE AND ENGINE COOLING:ENGINE	COOL WATER  	MI	1B7GM14X8KS	19950109	19950109			AT 50K MILES OIL AND TRANSMISSION PAN RUSTED OUT.  TT	EVOQ																									V	
353	958392	Ford Motor Company	FORD	RANGER	1994		19941205	N	0	0	POWER TRAIN:AUTOMATIC TRANSMISSION	CARROLLTON  	TX		19950109	19950109			WHEN PARKED ON AN INCLINE, TRUCK WILL ROLL BACKWARDS.  TT	EVOQ																									V	
354	958451	DAIMLERCHRYSLER CORPORATION	JEEP	COMANCHE	1990	Y	19941222	N	0	0	STEERING:LINKAGES	STEVEN CITY 	VA	1JFT36L0LL2	19950109	19950109		1	ONE TIE ROD BROKE, CAUSING LOSS OF CONTROL/ACCIDENT.  TT	EVOQ																									V	
355	958449	FORD MOTOR COMPANY	FORD	RANGER	1993		19950105	N	0	0	POWER TRAIN:CLUTCH ASSEMBLY:PEDAL/LINKAGE	ATLANTIC BEA	FL		19950109	19950109			REPLACE CLUTCH PLATE CYLINDER, DUE TO AN ACCELERATION PROBLEM.  TT	EVOQ																									V	
356	958447	DAIMLERCHRYSLER CORPORATION	PLYMOUTH	FURY	1987		19950101	N	0	0	ELECTRICAL SYSTEM:IGNITION	PHILDELPHIA 	PA		19950109	19950109			AT ANY SPEED ABOVE 35 MPH CAR STALLS AND AFTER A FEW MINUTES WILL RESTART.  TT	EVOQ																									V	
357	958448	FORD MOTOR COMPANY	FORD	F150	1990		19950109	N	0	0	SUSPENSION:FRONT:CONTROL ARM	BUTTE       	MT	1FTDF15NXLL	19950109	19950109			TRUCK WAS UNSAFE TO DRIVE DUE TO FAULTY DESIGN OF FRONT END COMPONENTS.  TT	EVOQ																									V	
358	958461	DAIMLERCHRYSLER CORPORATION	DODGE	CARAVAN	1994		19950103	N	0	0	ELECTRICAL SYSTEM:IGNITION	GLENDALE    	CA	2B4GH5530RR	19950109	19950109		1	PURCHASE CAR BRAND NEW, VAN KEEPS CUTTING OFF.  T	EVOQ																									V	
359	958422	GENERAL MOTORS CORP.	CADILLAC	DEVILLE	1991		19941222	Y	0	0	ELECTRICAL SYSTEM:WIRING:FRONT UNDERHOOD	COEBURN     	VA	1G6CD53DXM4	19950109	19950109			VEHICLE CAUGHT ON FIRE IN ENGINE COMPARTMENT WHILE DRIVING.  TT	EVOQ																									V	
360	958453	DAIMLERCHRYSLER CORPORATION	DODGE	CARAVAN	1991		19941123	N	0	0	SERVICE BRAKES, HYDRAULIC:ANTILOCK	DAVIE       	FL	1B4GK54R9MX	19950109	19950109		3	ABS BRAKES FAIL TO STOP VEHICLE EFFECTIVELY WHEN APPLIED.   TT	EVOQ																									V	
361	958441	FLEETWOOD ENTERPRISES, INC.	FLEETWOOD	AVION	1993		19940909	N	0	0	TIRES	MIAMI       	FL	093093020P6	19950109	19950109			DUE TO WEIGHT OF VEHICLE, DRIVER HAS EXPERIENCE 4 BLOWOUTS OUT OF FIVE TIRES.  TT	EVOQ																									V	
362	958410	GENERAL MOTORS CORP.	OLDSMOBILE	CIERA	1986		19950109	N	0	0	SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:DRUM	MODESTO     	CA	1G3AJ27RIGD	19950109	19950109			REAR BRAKES DO NOT ENGAGE.  TT	EVOQ																									V	
363	958398	MAZDA NORTH AMERICAN OPERATIONS	MAZDA	MPV	1990		19950109	N	0	0	SUSPENSION	STOUGHTON   	MA	JM3LV5236L0	19950109	19950109		4	DEFECTIVE STRUT MOUNTS, CAUSING CREEKING NOISE/SOUND WHEN TURNING STEERING WHEEL RIGHT OR LEFT. TT	EVOQ																									V	
364	958415	GERRY 	GERRY	CHILD SAFETY SEAT	1993				0	0	CHILD SEAT	ACTON       	MA		19950109	19950109			MODEL #675. LATCHING MECHANISM BECOMES UNDONE BY ITSELF.  TT	EVOQ																									C	
365	958416	DAIMLERCHRYSLER CORPORATION	CHRYSLER	NEW YORKER	1988		19941221	N	0	0	ENGINE AND ENGINE COOLING:ENGINE	NASHUA      	NH	1C3BU6639JD	19950109	19950109		1	(508-640-1177W)LEAKAGE DUE TO DEFECTIVE HEAD ENGINE GASKET. PLEASE DESCRIBE DETAILS.  TT	EVOQ																									V	
366	958417	FORD MOTOR COMPANY	MERCURY	SABLE	1991		19950109	N	0	0	ELECTRICAL SYSTEM:IGNITION	MOCKSVILLE  	NC	1MECM50UXMA	19950109	19950109		50	VEHICLE STALLS OUT WITH NO WARNING AT HWY SPEEDS.POSSIBLY FUEL PUMP PROBLEM, INSTALLED NEW FUEL PUMP AND STALLING CONTINUES.  *AK	EVOQ																									V	
367	958460	MITSUBISHI MOTORS NORTH AMERICA, INC.	MITSUBISHI	DIAMANTE	1994	Y	19950107	N	1	0	AIR BAGS:FRONTAL	DEWY        	GA	JA3AP47H4KY	19950109	19950109			WAS IN AN ACCIDENT THE DRIVERS AIR BAG DIDN'T DEPLOY AND SEAT BELT DIDN'T RESTRAIN HIT THE FRONT WINDSHIELD.  TT	EVOQ																									V	
368	958460	MITSUBISHI MOTORS NORTH AMERICA, INC.	MITSUBISHI	DIAMANTE	1994	Y	19950107	N	1	0	AIR BAGS:FRONTAL	DEWY        	GA	JA3AP47H4KY	19950109	19950109			WAS IN AN ACCIDENT THE PASSENGERS AIR BAG DIDN'T DEPLOY AND SEAT BELT DIDN'T RESTRAIN HIT THE FRONT WINDSHIELD.  TT	EVOQ																									V	
369	958460	MITSUBISHI MOTORS NORTH AMERICA, INC.	MITSUBISHI	DIAMANTE	1994	Y	19950107	N	1	0	SEAT BELTS	DEWY        	GA	JA3AP47H4KY	19950109	19950109			SEAT BELT DIDN'T RESTRAIN HIT THE FRONT WINDSHIELD.  TT	EVOQ																									V	
370	958464	FORD MOTOR COMPANY	FORD	ESCORT	1993		19940901		0	0	SEAT BELTS	LA          	CA		19950109	19950109			PASSENGER AND DRIVER SEAT BELTS ARE ERRATIC WHEN CAR IS STARTED.  TT	EVOQ																									V	
371	958405	FORD MOTOR COMPANY	FORD	E-150	1993		19931101	N	0	0	SERVICE BRAKES, HYDRAULIC:ANTILOCK	LOGAN       	UT	1FDEE14H9PH	19950109	19950109		1	BRAKES FAILED, EQUIPPED WITH ABS BRAKES.  TT	EVOQ																									V	
372	958406	FORD MOTOR COMPANY	FORD	F-150	1994		19941201	N	0	0	STEERING:WHEEL AND HANDLE BAR	WAVERLEY    	OH	1FTEX14H3RK	19950109	19950109			STEERING FAILURE, WHEN TURNING WHEEL WILL LOCKUP.  TT	EVOQ																									V	
373	958443	FORD MOTOR COMPANY	FORD	E-150	1994		19940112	N	0	0	VEHICLE SPEED CONTROL	DES MOINES  	00	1FMEE11N4R8	19950109	19950109		3	HAS HAD PROBLEM WITH SUDDEN ACCELERATION SINCE DECEMBER OF LAST YEAR.  TT	EVOQ																									V	
374	958402	DAIMLERCHRYSLER CORPORATION	JEEP	CHEROKEE	1989		19950101	N	0	0	SERVICE BRAKES, HYDRAULIC:POWER ASSIST:HYDRAULIC:HOSES, LINES/PIPING, AND FITTINGS	ROCKVILLE   	MD	1J4FN78L1KL	19950109	19950109			ABS, BRAKE SYSTEM FAILED, COMPLETE LOSS OF BRAKES, LEAKING OF FLUID, LEAKING VALVE ALL LIGHTS CAME ON.  TT	EVOQ																									V	
375	958424	DAIMLERCHRYSLER CORPORATION	CHRYSLER	NEW YORKER	1987		19950109	N	0	0	VEHICLE SPEED CONTROL:CRUISE CONTROL	ARCADIA     	FL	1C3BT56E5HC	19950109	19950109		1	ROUGH IDLE.  *AK	EVOQ																									V	
376	958424	DAIMLERCHRYSLER CORPORATION	CHRYSLER	NEW YORKER	1987		19950109	N	0	0	ENGINE AND ENGINE COOLING:EXHAUST SYSTEM:EMISSION CONTROL 	ARCADIA     	FL	1C3BT56E5HC	19950109	19950109		1	OXYGEN SENSOR FAILED, CAUSING INTERMITTENT STALLING, OXYGEN SENSOR REPLACED, NOTICED MARGINAL IMPROVEMENT.  *AK	EVOQ																									V	
